CustID,Recency_Weeks,Freq_Weeks,Monetary,Age,NumberProducts,F_FOOD,F_DRINKS,F_TOYS,F_HEALTH_BEAUTY,F_SPORTS_OUTDOOR,F_HOUSE,F_Cleaning,F_MAGAZINES,F_GROSSERIES,F_PLANTS_ANIMALS,F_CLOTHES,F_BABY,F_ENTERTAINMENT,F_COMPUTERS,F_SOUND_IMAGE,F_APPLIANCES,M_FOOD,M_DRINKS,M_TOYS,M_HOUSE,M_Cleaning,M_HEALTH_BEAUTY,M_SPORTS_OUTDOOR,M_MAGAZINES,M_GROSSERIES,M_PLANTS_ANIMALS,M_CLOTHES,M_BABY,M_ENTERTAINMENT,M_COMPUTERS,M_SOUND_IMAGE,M_APPLIANCES,M_SUM,F_MAX,validate1,validate2,validate3,validate4,validate5,Loyalty
9282,1,17,1133.82,23,483,16,10,2,2,0,6,14,2,11,2,0,0,0,0,0,0,364.56,182.56,39.98,65.68,259.81,16.78,0,5.37,197.6,1.48,0,0,0,0,0,0,1133.82,16,0,0,0,0,0,16
9283,15,5,320.72,25,136,5,5,1,0,0,3,3,0,4,0,0,0,0,0,0,0,69.53,155,4.99,52.87,22.99,0,0,0,15.34,0,0,0,0,0,0,0,320.72,5,0,0,0,0,0,-10
9284,36,2,0.78,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,2,0,0,0,0,0,-34
9285,34,1,7.67,20,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.39,0,1.29,0,1.99,0,0,0,0,0,0,0,0,0,0,0,7.67,1,0,0,0,0,0,-33
9286,0,44,1325.32,40,470,40,7,1,2,0,13,42,7,26,1,5,0,0,0,0,0,478.05,13.41,4.99,67.15,468.94,19.92,0,63.04,152.91,1.99,53.92,0,0,0,0,0,1324.32,42,0,1,0,0,0,44
9287,3,15,309.5,19,97,14,5,3,5,0,0,6,2,9,2,2,0,0,0,0,0,77.61,13.21,34.47,0,15.7,48.35,0,5.99,71.72,2.48,39.97,0,0,0,0,0,309.5,14,0,0,0,0,0,12
9288,1,35,1617.33,59,491,34,16,0,0,0,1,18,0,21,0,0,0,0,0,0,0,906.23,56.55,0,12.17,307.31,0,0,0,335.07,0,0,0,0,0,0,0,1617.33,34,0,0,0,0,0,34
9289,3,21,1291.43,16,419,20,7,1,1,0,2,17,0,12,1,0,0,0,0,0,0,799.86,27.88,19.98,4.44,335.79,15.37,0,0,87.11,1,0,0,0,0,0,0,1291.43,20,0,0,0,0,0,18
9290,0,31,635.88,34,287,28,3,0,4,0,1,18,0,29,0,0,0,0,0,0,0,271.33,10.75,0,7.99,75.11,42.2,0,0,228.5,0,0,0,0,0,0,0,635.88,29,0,0,0,0,0,31
9291,5,5,143.73,18,48,3,1,0,0,0,0,2,2,4,0,1,1,0,0,0,0,18.86,0.29,0,0,18.65,0,0,32.93,37.04,0,24.98,10.98,0,0,0,0,143.73,4,0,0,0,0,0,0
9292,0,10,147.04,16,25,1,1,3,0,0,2,0,5,1,1,4,1,0,0,0,0,0.48,0.24,17.96,11.18,0,0,0,27.59,0.68,2.99,50.96,34.96,0,0,0,0,147.04,5,0,0,0,0,0,10
9293,1,35,1337.48,50,410,20,21,11,2,0,3,26,10,24,3,7,6,0,0,0,0,255.26,80.29,164.36,25.48,350.85,7.44,0,79.89,164.61,14.47,73.89,120.94,0,0,0,0,1337.48,26,0,0,0,0,0,34
9297,15,5,251.6,30,149,5,3,0,0,0,0,5,0,4,3,0,0,0,0,0,0,102.86,11.24,0,0,63.73,0,0,0,63.41,10.06,0,0,0,0,0,0,251.3,5,0,0.3,0,0,0,-10
9298,0,52,5011.43,68,2458,52,52,0,0,0,13,52,28,52,17,17,0,0,0,0,0,2704.43,424.15,0,46.33,592.38,0,0,33.02,1088.77,43.97,77.38,0,0,0,0,0,5010.43,56,0,1,0,0,0,52
9300,9,8,231.1,22,80,8,5,0,0,0,1,4,0,5,1,0,0,0,0,0,0,121.93,21.39,0,20.97,16.35,0,0,0,37.47,11.99,0,0,0,0,0,0,230.1,8,0,1,0,0,0,-1
9302,6,18,3504.52,29,552,18,13,0,0,0,6,11,2,17,2,0,0,0,0,0,0,1930.68,459.11,0,390.5,352.98,0,0,6.98,350.79,13.48,0,0,0,0,0,0,3504.52,18,0,0,0,0,0,12
9303,0,15,418.81,27,68,7,0,0,0,0,7,4,0,9,0,6,0,0,0,0,0,41.12,0,0,93.13,41.81,0,0,0,22.89,0,215.86,0,0,0,0,0,414.81,9,0,4,0,0,0,15
9304,1,31,2577.72,51,1106,31,26,2,1,0,14,22,3,26,0,1,0,0,0,0,0,1403.45,154.19,1.49,73.85,387.81,3.74,0,12.98,534.22,0,5.99,0,0,0,0,0,2577.72,31,0,0,0,0,0,30
9305,40,3,109.79,28,51,3,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,33.32,1.37,0,0,29.9,0,0,0,44.21,0.99,0,0,0,0,0,0,109.79,3,0,0,0,0,0,-37
9306,11,2,27.73,34,15,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15.87,1.99,0,0,0,0,0,0,9.87,0,0,0,0,0,0,0,27.73,2,0,0,0,0,0,-9
9307,49,1,23.56,16,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.17,0,0,0,21.39,0,0,0,0,0,0,0,0,0,0,0,23.56,1,0,0,0,0,0,-48
9308,0,29,859.95,23,318,27,16,0,3,0,1,16,1,18,5,1,0,0,0,0,0,355.21,149.81,0,4.99,143.43,20.73,0,10.16,91.42,80.21,3.99,0,0,0,0,0,859.95,27,0,0,0,0,0,29
9309,13,2,102.54,25,20,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18.21,0,0,0,64.95,0,0,19.38,0,0,0,0,0,0,0,0,102.54,2,0,0,0,0,0,-11
9310,0,35,3159.9,38,1200,34,29,2,2,0,5,22,3,33,1,3,0,0,0,0,0,1968.83,173.79,89.95,31.92,225.93,16.28,0,6.89,569.24,0.99,74.95,0,0,0,0,0,3158.77,34,0,1.13,0,0,0,35
9311,0,41,2487.93,41,799,34,16,0,13,0,9,28,2,33,15,6,6,0,0,0,0,756.89,56.33,0,132.4,397.6,222.33,0,6.64,461.7,35.78,160.87,254.39,0,0,0,0,2484.93,34,0,3,0,0,0,41
9312,0,43,2186.16,35,859,41,32,3,2,0,6,28,8,39,1,0,1,0,0,0,0,1083.91,103.6,53.95,65.53,257.72,10.78,0,68.55,388.16,12.98,0,15.98,0,0,0,0,2061.16,41,0,125,0,0,0,43
9313,2,3,180.93,37,95,3,3,0,0,0,1,2,1,2,1,1,0,0,0,0,0,85.4,4.5,0,2.99,32.89,0,0,3.18,48.98,1.99,1,0,0,0,0,0,180.93,3,0,0,0,0,0,1
9315,0,41,2203.35,32,872,38,30,4,2,0,11,29,9,32,10,3,0,0,0,0,0,918.3,194.54,44.43,87.31,560.45,33.23,0,54.13,252.02,29.84,28.97,0,0,0,0,0,2203.22,38,0,0.13,0,0,0,41
9316,32,5,201.32,21,28,1,1,0,0,0,1,0,5,2,0,0,0,0,0,0,0,4.88,15.98,0,2.38,0,0,0,170.72,7.36,0,0,0,0,0,0,0,201.32,5,0,0,0,0,0,-27
9317,12,1,30.42,26,10,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.89,1.98,0,0,17.98,0,0,0,7.57,0,0,0,0,0,0,0,30.42,1,0,0,0,0,0,-11
9318,0,52,5408.01,73,2596,52,52,20,11,0,21,52,43,52,4,15,3,0,0,0,0,2274.82,312.47,505.76,102.47,833.13,72.42,0,366.34,643.62,41.37,221.65,30.96,0,0,0,0,5405.01,58,0,3,0,0,0,52
9319,2,12,227.48,19,78,10,3,1,0,0,2,7,1,9,3,0,0,0,0,0,0,92.25,13.11,14.99,3.49,49.49,0,0,1,27,26.15,0,0,0,0,0,0,227.48,10,0,0,0,0,0,10
9320,15,17,1298.82,18,385,17,16,0,0,0,3,10,3,17,1,0,0,0,0,0,0,676.49,293.93,0,14.05,74.24,0,0,36.9,202.22,0.99,0,0,0,0,0,0,1298.82,17,0,0,0,0,0,2
9321,8,5,148.98,21,21,2,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,6.17,2.17,0,0,0,0,0,73.25,2.44,0,64.95,0,0,0,0,0,148.98,3,0,0,0,0,0,-3
9322,1,20,478.48,33,212,19,7,0,0,0,3,8,1,19,0,1,0,0,0,0,0,179.22,39.12,0,23.93,61.71,0,0,2.99,151.52,0,17.99,0,0,0,0,0,476.48,19,0,2,0,0,0,19
9324,2,3,339.6,41,61,2,1,0,0,0,2,2,1,2,0,0,0,0,0,0,0,87.1,3.49,0,183.94,22.26,0,0,3,39.81,0,0,0,0,0,0,0,339.6,2,0,0,0,0,0,1
9325,29,2,8.38,18,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.13,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,8.38,1,0,0,0,0,0,-27
9327,0,52,3180.14,75,1212,52,14,2,0,0,11,31,28,45,9,4,4,0,1,0,0,1628.03,87.1,79.98,86.18,478.77,0,0,85.99,460.06,44.38,48.94,168.93,0,3.78,0,0,3172.14,54,0,8,0,0,0,52
9328,1,13,412.8,53,132,9,4,1,0,0,3,4,0,8,1,0,0,0,0,0,0,191.28,39.89,49.97,3,56.62,0,0,0,70.55,1.49,0,0,0,0,0,0,412.8,9,0,0,0,0,0,12
9329,0,33,1948.34,68,509,21,6,3,0,0,8,27,6,30,0,0,1,0,0,0,0,301.58,52.11,174.96,59.22,643.82,0,0,54.89,653.77,0,0,7.99,0,0,0,0,1948.34,30,0,0,0,0,0,33
9330,0,26,228.29,63,164,20,15,0,0,0,2,15,0,11,0,0,0,0,0,0,0,65.53,37.51,0,2,87.46,0,0,0,35.79,0,0,0,0,0,0,0,228.29,20,0,0,0,0,0,26
9331,2,7,153.43,22,36,7,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,126.49,2.86,0,0,11.98,0,0,0,12.1,0,0,0,0,0,0,0,153.43,7,0,0,0,0,0,5
9332,2,29,2269.65,35,799,29,19,1,1,0,8,15,7,25,24,1,0,0,0,0,0,1480.78,115.3,27.98,45.5,70.32,10.89,0,37.81,102.44,376.35,1,0,0,0,0,0,2268.37,29,0,1.28,0,0,0,27
9333,50,1,43.06,30,15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.57,21.66,0,1.49,0,0,0,0,5.34,0,0,0,0,0,0,0,43.06,1,0,0,0,0,0,-49
9334,8,21,411.65,28,130,12,1,1,1,0,4,7,6,6,0,0,0,0,0,0,0,85.74,6.52,29.99,32.94,116.04,18.99,0,68.51,52.92,0,0,0,0,0,0,0,411.65,12,0,0,0,0,0,13
9335,16,6,244.33,25,98,5,2,0,1,0,0,4,0,5,0,0,0,0,0,0,0,104.09,25.57,0,0,53.47,20.59,0,0,40.61,0,0,0,0,0,0,0,244.33,5,0,0,0,0,0,-10
9336,9,2,49.14,37,18,0,2,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,11.76,0,5.37,2.99,0,0,0,19.53,9.49,0,0,0,0,0,0,49.14,2,0,0,0,0,0,-7
9337,33,4,25.21,36,13,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.85,5.38,0,0,8.03,0,0,0,0.95,0,0,0,0,0,0,0,25.21,3,0,0,0,0,0,-29
9338,2,24,1301.41,31,325,22,19,0,0,0,7,16,2,17,11,6,0,0,0,0,0,380.81,191.94,0,24.03,229.42,0,0,7.16,205.24,216.95,45.86,0,0,0,0,0,1301.41,22,0,0,0,0,0,22
9339,0,33,2612.24,40,848,33,27,1,1,0,4,23,4,27,18,1,0,0,0,0,0,1129.09,213.07,42.9,24.59,556.9,21.16,0,30.56,269.23,294.75,29.99,0,0,0,0,0,2612.24,33,0,0,0,0,0,33
9340,6,11,517.49,42,73,4,0,2,3,0,4,6,1,5,2,5,3,0,0,0,0,57.3,0,12.98,21.83,72.69,28.78,0,4.73,35.41,84.99,102.89,95.89,0,0,0,0,517.49,6,0,0,0,0,0,5
9341,3,6,81.97,23,31,4,1,0,4,0,1,2,1,3,0,0,0,0,0,0,0,16.78,1.39,0,1.69,9.98,40.42,0,3.3,8.41,0,0,0,0,0,0,0,81.97,4,0,0,0,0,0,3
9342,2,19,369.66,31,132,12,10,0,2,0,2,5,0,9,0,0,0,0,0,0,0,176.47,66.71,0,6.98,40.22,9.68,0,0,69.6,0,0,0,0,0,0,0,369.66,12,0,0,0,0,0,17
9343,5,13,250.91,39,111,10,5,0,0,0,2,3,0,10,1,0,0,0,0,0,0,128.43,15.24,0,12.48,26.61,0,0,0,59.16,8.99,0,0,0,0,0,0,250.91,10,0,0,0,0,0,8
9344,0,48,1370.86,48,671,45,13,5,0,0,2,24,6,33,5,1,2,2,0,0,0,820.5,17.96,95.43,9.49,157.63,0,0,26.11,130.15,24.05,19.97,28.97,40.6,0,0,0,1370.86,45,0,0,0,0,0,48
9345,2,24,907.51,22,235,20,18,4,0,0,0,18,2,16,1,1,1,0,0,0,0,177.8,176.22,106.94,0,342.54,0,0,5.52,72.82,0.69,15.99,7.99,0,0,0,0,906.51,20,0,1,0,0,0,22
9346,2,29,1176.96,20,417,26,13,0,0,0,8,20,5,27,3,0,4,0,1,0,0,388.69,52.72,0,56.24,98.39,0,0,49.82,224.36,4.28,0,296.47,0,5.99,0,0,1176.96,27,0,0,0,0,0,27
9347,0,36,1407.28,34,255,29,6,1,11,0,4,18,4,22,7,1,0,0,0,0,0,470.33,35.13,89.99,51.35,249.6,349.39,0,13.53,111.01,26.96,9.99,0,0,0,0,0,1407.28,29,0,0,0,0,0,36
9348,5,5,191.92,30,103,4,3,0,1,0,2,5,0,5,0,0,0,0,0,0,0,55.17,8.75,0,5.99,29,5.19,0,0,87.82,0,0,0,0,0,0,0,191.92,5,0,0,0,0,0,0
9350,18,4,67.05,18,25,2,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,20.46,17.43,0,10.57,2.89,0,0,0,15.7,0,0,0,0,0,0,0,67.05,2,0,0,0,0,0,-14
9351,0,7,479.08,24,202,6,3,0,0,0,0,4,1,6,1,1,0,0,0,0,0,318.26,17.12,0,0,59.61,0,0,1,79.36,2.73,1,0,0,0,0,0,479.08,6,0,0,0,0,0,7
9352,0,32,1220.42,34,350,30,1,0,2,0,1,12,1,19,4,0,0,0,0,0,0,871.51,5.56,0,9.49,149.82,22.39,0,9.43,118.29,32.93,0,0,0,0,0,0,1219.42,30,0,1,0,0,0,32
9353,2,16,164.58,19,104,16,9,0,0,0,1,2,1,7,0,0,0,0,0,0,0,106.2,24.62,0,0.99,3.27,0,0,0.99,28.51,0,0,0,0,0,0,0,164.58,16,0,0,0,0,0,14
9354,10,1,0.88,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1,0,0,0,0,0,-9
9355,6,8,222.09,32,39,7,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,151.37,0,0,2,16.98,0,0,0,51.74,0,0,0,0,0,0,0,222.09,7,0,0,0,0,0,2
9356,2,25,2708.37,55,903,25,19,0,3,0,6,23,1,24,3,1,0,0,0,0,0,1378.1,321.55,0,34.71,416.39,32.21,0,5.74,475.05,3.97,35.97,0,0,0,0,0,2703.69,25,0,4.68,0,0,0,23
9357,5,1,131.77,23,50,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,80.76,13.56,0,6.98,20.92,0,0,0,9.55,0,0,0,0,0,0,0,131.77,1,0,0,0,0,0,-4
9358,2,10,121.14,39,47,9,1,0,0,0,0,3,1,5,0,1,0,0,0,0,0,71.79,4.79,0,0,5.69,0,0,5.36,28.52,0,4.99,0,0,0,0,0,121.14,9,0,0,0,0,0,8
9359,0,14,325.03,24,94,8,2,0,0,0,1,8,1,13,0,0,0,0,0,0,0,51.74,0.39,0,1.19,110.28,0,0,1.4,160.03,0,0,0,0,0,0,0,325.03,13,0,0,0,0,0,14
9361,4,6,939.83,21,235,6,4,1,0,0,5,3,3,6,0,3,1,0,0,0,0,386.12,106.63,25.47,98.66,66.62,0,0,20.81,113.09,0,52.45,69.98,0,0,0,0,939.83,6,0,0,0,0,0,2
9363,44,8,135.48,30,93,5,5,1,0,0,1,2,0,5,5,0,0,0,0,0,0,42.74,7.11,9.99,8.99,28.05,0,0,0,24.3,14.3,0,0,0,0,0,0,135.48,5,0,0,0,0,0,-36
9364,2,25,1046.74,19,405,23,19,1,4,0,9,20,6,21,0,0,0,0,0,0,0,337.7,109.57,2.99,85.26,228.95,69.15,0,58.06,155.06,0,0,0,0,0,0,0,1046.74,23,0,0,0,0,0,23
9365,0,34,997.12,17,404,31,13,0,1,0,6,14,7,23,0,1,0,0,0,0,0,451.62,35.21,0,40.28,158.71,17.84,0,35.1,253.36,0,2,0,0,0,0,0,994.12,31,0,3,0,0,0,34
9366,3,4,61.94,25,20,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,11.48,12,2.89,0,0,0,12.02,2.58,0,20.97,0,0,0,0,0,61.94,1,0,0,0,0,0,1
9367,1,51,3693.12,44,1310,51,34,1,2,0,10,45,16,49,0,2,2,0,0,0,0,1779.87,406.89,19.98,72.15,848.6,28.31,0,72.76,427.61,0,15.99,20.96,0,0,0,0,3693.12,51,0,0,0,0,0,50
9368,1,12,351.13,30,89,12,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,321.93,1.35,0,0,4.99,0,0,0,22.65,0,0,0,0,0,0,0,350.92,12,0,0.21,0,0,0,11
9369,0,39,1300.93,53,609,37,24,5,1,0,7,19,1,30,1,3,0,0,0,0,0,587.43,170.83,84.95,15.39,141.22,66.2,0,1.3,189.27,3.39,40.95,0,0,0,0,0,1300.93,37,0,0,0,0,0,39
9370,3,23,959.15,17,385,21,5,1,0,0,5,10,3,19,3,0,1,0,0,0,0,735.97,15.18,1.49,8.76,66.68,0,0,3.73,115.48,3.88,0,7.98,0,0,0,0,959.15,21,0,0,0,0,0,20
9371,14,4,79.01,17,28,3,2,0,0,0,1,2,1,3,1,0,0,0,0,0,0,25.06,5.01,0,4,6.46,0,0,9.99,25,3.49,0,0,0,0,0,0,79.01,3,0,0,0,0,0,-10
9372,15,3,74.31,20,13,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.6,0,19.96,0,0,0,52.86,0.89,0,0,0,0,0,0,0,74.31,2,0,0,0,0,0,-12
9373,4,26,1058.22,22,464,22,23,1,1,0,4,18,3,22,9,0,0,0,0,0,0,371.44,132.36,0.75,38,138.22,34.49,0,2.67,304.72,35.57,0,0,0,0,0,0,1058.22,23,0,0,0,0,0,22
9374,0,49,2553.29,46,818,43,27,2,2,0,11,22,11,38,7,1,0,0,0,0,0,1422.71,181.17,32.98,39.34,310.58,37.88,0,33.09,456.18,32.37,6.99,0,0,0,0,0,2553.29,43,0,0,0,0,0,49
9375,22,22,964.16,32,377,22,19,0,2,0,4,8,1,19,0,0,0,0,0,0,0,611.77,58.01,0,20.17,122.57,8.98,0,5.63,136.82,0,0,0,0,0,0,0,963.95,22,0,0.21,0,0,0,0
9377,2,21,1071.16,16,285,20,1,0,0,0,0,13,1,17,1,0,1,0,0,0,0,731.83,1.09,0,0,107.6,0,0,3.5,208.66,10.49,0,7.99,0,0,0,0,1071.16,20,0,0,0,0,0,19
9378,32,8,200.13,30,47,4,2,0,0,0,1,3,0,4,0,0,1,0,0,0,0,27.3,26.27,0,9.99,59.69,0,0,0,13.96,0,0,62.92,0,0,0,0,200.13,4,0,0,0,0,0,-24
9379,0,33,2086.53,48,598,29,17,0,7,0,6,19,4,28,0,0,0,0,0,0,0,861.72,115.23,0,41.63,389.88,194.09,0,62.37,420.61,0,0,0,0,0,0,0,2085.53,29,0,1,0,0,0,33
9380,12,2,18.89,17,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.14,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,18.89,2,0,0,0,0,0,-10
9381,1,36,846.78,50,232,27,4,1,0,0,10,20,15,22,9,2,0,0,0,0,0,248.36,16.76,5,129.16,238.34,0,0,41.61,123.13,29.45,14.97,0,0,0,0,0,846.78,27,0,0,0,0,0,35
9382,0,52,2180.72,58,911,52,18,0,6,0,7,42,4,43,0,2,0,0,0,0,0,1223.39,45.84,0,63.44,438.49,48.05,0,66.81,289.51,0,5.19,0,0,0,0,0,2180.72,55,0,0,0,0,0,52
9383,0,6,342.17,18,72,4,1,2,4,0,1,1,2,3,0,0,0,0,0,0,0,83.36,5.16,56.46,2.92,24.55,89.9,0,61.95,17.87,0,0,0,0,0,0,0,342.17,4,0,0,0,0,0,6
9384,1,40,2150.28,47,809,39,39,1,0,0,5,12,1,35,0,6,0,0,0,0,0,970.19,621.8,19.99,36.74,59.72,0,0,0.54,301.02,0,139.86,0,0,0,0,0,2149.86,39,0,0.42,0,0,0,39
9385,0,21,194.72,34,119,20,9,0,1,0,0,4,7,12,0,0,0,0,0,0,0,106.56,7.36,0,0,18.87,19.99,0,14.4,27.54,0,0,0,0,0,0,0,194.72,20,0,0,0,0,0,21
9386,0,52,3931.19,53,1089,52,51,0,0,0,11,38,9,48,7,12,0,0,0,0,0,1331.06,1474.97,0,55.13,322.97,0,0,15.85,472.67,68.31,190.23,0,0,0,0,0,3931.19,53,0,0,0,0,0,52
9387,0,33,1206.56,38,392,28,12,0,2,0,6,21,1,30,1,1,0,0,0,0,0,567.3,139.83,0,26.17,167.18,8.94,0,1.89,287.28,5.98,1.99,0,0,0,0,0,1206.56,30,0,0,0,0,0,33
9388,7,13,398.13,19,222,12,3,0,0,0,0,9,6,12,0,0,0,0,0,0,0,257.43,20.51,0,0,35.86,0,0,3.05,81.28,0,0,0,0,0,0,0,398.13,12,0,0,0,0,0,6
9389,1,21,676.48,18,226,16,3,1,0,0,3,19,2,15,3,0,0,0,0,0,0,251.96,35.12,19.96,10.94,257.08,0,0,4.58,88.8,8.04,0,0,0,0,0,0,676.48,19,0,0,0,0,0,20
9390,0,26,744.88,45,279,20,12,0,0,0,4,15,1,14,3,3,0,0,0,0,0,277.94,120.53,0,14.85,169.22,0,0,1.25,120.76,17.36,22.97,0,0,0,0,0,744.88,20,0,0,0,0,0,26
9392,1,24,1435.04,37,510,21,10,1,0,0,5,18,3,19,3,4,1,0,0,0,0,377.12,33.14,4.49,19.23,503.8,0,0,5.14,427.01,12.18,44.94,6.99,0,0,0,0,1434.04,21,0,1,0,0,0,23
9393,0,32,1462.32,65,410,28,7,2,2,0,1,20,2,18,2,3,5,0,0,0,0,334.81,9.15,66.96,2.49,663.07,22.98,0,18.4,218.36,12.26,57.94,55.9,0,0,0,0,1462.32,28,0,0,0,0,0,32
9394,2,12,299.64,23,149,9,4,0,0,0,2,4,4,6,1,0,0,0,0,0,0,162.86,12.95,0,34.98,8.73,0,0,41.5,17.64,20.98,0,0,0,0,0,0,299.64,9,0,0,0,0,0,10
9395,0,17,903.25,24,379,12,11,2,3,0,3,11,6,13,0,0,0,0,0,0,0,254.86,42.84,58.95,33.43,197.97,27.73,0,76.62,187.85,0,0,0,0,0,0,0,880.25,13,0,23,0,0,0,17
9396,1,23,811,25,269,21,13,0,0,0,6,17,4,16,1,2,0,0,0,0,0,284.15,171.33,0,19.91,199.52,0,0,5.75,113.86,2.49,13.99,0,0,0,0,0,811,21,0,0,0,0,0,22
9397,6,25,396.4,17,138,24,3,0,0,0,0,9,0,21,0,0,0,0,0,0,0,261.8,11.31,0,0,65.3,0,0,0,57.99,0,0,0,0,0,0,0,396.4,24,0,0,0,0,0,19
9398,0,11,231.65,16,60,11,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,214.89,12.52,0,0,2.89,0,0,0,1.35,0,0,0,0,0,0,0,231.65,11,0,0,0,0,0,11
9399,0,27,2072.06,71,568,26,13,0,0,0,6,16,2,21,4,1,0,0,0,0,0,711.11,174.71,0,77.89,580.04,0,0,9.65,477.34,25.33,12.99,0,0,0,0,0,2069.06,26,0,3,0,0,0,27
9400,2,19,234.06,18,83,10,3,2,0,0,2,7,3,9,3,1,0,0,0,0,0,52.02,3.55,39.98,10.98,51.17,0,0,1.98,39.9,30.49,3.99,0,0,0,0,0,234.06,10,0,0,0,0,0,17
9401,48,4,210.07,16,46,4,3,1,0,0,0,0,0,3,0,2,0,0,0,0,0,53.95,17.94,52.8,0,0,0,0,0,24.92,0,58.96,0,0,0,0,0,208.57,4,0,1.5,0,0,0,-44
9402,12,3,68.54,18,14,3,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,11.5,1.39,11.98,0,20.19,0,0,16.19,7.29,0,0,0,0,0,0,0,68.54,3,0,0,0,0,0,-9
9403,8,5,94.54,44,54,2,3,0,0,0,0,2,2,3,1,0,0,0,0,0,0,15.5,15.27,0,0,20.17,0,0,1.3,38.52,3.78,0,0,0,0,0,0,94.54,3,0,0,0,0,0,-3
9404,21,3,21.86,28,15,1,3,0,0,0,0,1,0,3,0,0,1,0,0,0,0,3.86,4.94,0,0,2.38,0,0,0,8.69,0,0,1.99,0,0,0,0,21.86,3,0,0,0,0,0,-18
9405,1,4,54.75,17,31,4,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,39.07,5.47,0,0.79,0,0,0,0,9.42,0,0,0,0,0,0,0,54.75,4,0,0,0,0,0,3
9406,12,1,67.66,24,29,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,28.36,11.09,0,13.26,1.45,0,0,0,13.5,0,0,0,0,0,0,0,67.66,1,0,0,0,0,0,-11
9407,0,49,1829.6,56,711,47,11,1,3,0,10,34,6,47,9,2,0,0,0,0,0,949.36,22.81,20,33.19,453.53,27.66,0,6.98,226.31,21.79,67.97,0,0,0,0,0,1829.6,47,0,0,0,0,0,49
9409,3,2,57.65,18,35,2,2,0,0,0,0,2,1,2,1,0,0,0,0,0,0,27.99,2.57,0,0,19.02,0,0,1.98,4.14,1.95,0,0,0,0,0,0,57.65,2,0,0,0,0,0,-1
9411,5,28,1287.16,16,379,23,18,2,3,0,1,13,6,22,8,0,0,0,2,0,0,650.59,114.76,88.98,1,106.51,28.56,0,57.58,184.85,40.35,0,0,0,9.98,0,0,1283.16,23,0,4,0,0,0,23
9412,1,33,399.98,43,173,27,22,0,1,0,2,10,0,11,2,0,0,0,0,0,0,136.74,149.28,0,5.68,62.7,1.34,0,0,39.96,4.28,0,0,0,0,0,0,399.98,27,0,0,0,0,0,32
9413,1,35,1630.56,18,818,35,30,0,0,0,4,24,2,34,0,0,0,0,0,0,0,919.79,135.61,0,4.27,168.45,0,0,25.58,376.86,0,0,0,0,0,0,0,1630.56,35,0,0,0,0,0,34
9414,1,17,192.04,30,88,10,3,0,3,0,4,7,6,6,0,0,0,0,0,0,0,58.63,7.59,0,5.53,18.92,44.73,0,36.63,19.8,0,0,0,0,0,0,0,191.83,10,0,0.21,0,0,0,16
9415,7,11,146.57,36,53,6,3,0,0,0,2,5,1,3,3,0,0,0,0,0,0,65.21,2.72,0,15.19,26.09,0,0,1.5,19.41,16.45,0,0,0,0,0,0,146.57,6,0,0,0,0,0,4
9416,0,23,1034.03,19,462,23,4,1,0,0,8,12,1,22,3,0,0,0,0,0,0,458.86,14.43,1.99,50.72,103.75,0,0,1.49,393.33,9.46,0,0,0,0,0,0,1034.03,23,0,0,0,0,0,23
9418,0,33,906.66,41,258,31,8,0,0,0,4,6,6,12,2,0,0,0,0,0,0,656.51,32.57,0,17.35,89.41,0,0,34.73,48.12,26.97,0,0,0,0,0,0,905.66,31,0,1,0,0,0,33
